2024/9/12 7:38,dy,1,如果女代驾是外地人，打人男子是本的人，大家猜猜会秉密办理吗
2024/10/5 7:11,wb,1,量产驾驶员
2024/9/17 19:57,wb,1,单干也不要，主播都没有门槛吗？直播间大呼小叫，哗众取宠，欺骗消费者，低文化低层次都可以当主播，无下限，到底谁在看？
2024/10/5 23:00,dy,0,10月15日？
2024/10/10 18:38,wb,1,就是水平差
2024/10/2 20:45,wb,0,我提醒一点，黎巴嫩的山区，冬季是可以冻死人的
2024/10/3 16:05,dy,0,报警也没用啊毕竟是小孩
2024/9/28 4:59,dy,1,这不是家长的问题吗？怎么最后又开始装起心疼与可怜了，早知如此，何必当初呢。没了解这个学校是怎样的就把孩子送进去改造[不是吧]
2024/9/26 9:39,wb,0,再深挖一点，是那些男选手这么不要脸啊
2024/9/27 9:50,wb,1,国内球员还有谁能比武磊进球能力强的？凡是说武磊不行的球迷，基本都不懂球，只会看热闹。
2024/10/11 10:00,dy,0,这人[看][看][看][看][看][看]
2024/10/5 8:53,dy,0,家长呢？我小孩6岁多，会游泳踩水，我眼睛都不带离开他人的……自己孩子啊怎么心这么大
2024/9/20 14:57,wb,1,养子不教父母过，自食其果，将来一定是社会的负担
2024/10/1 1:20,dy,1,这种是专门招那些有虐待倾向的人来当教练吗？想知道是不是还有专人录像拍视频卖钱？
2024/9/28 12:05,wb,0,这个真的是很让人后怕呀
2024/9/28 16:01,wb,1,老登真是够普信
2024/9/27 6:42,dy,1,夏令营是个毛线啊，父母带着出去玩玩就挺好啊
2024/10/2 19:32,dy,0,翟天临：好好好
2024/9/19 18:47,wb,1,哎呦，这香火挺有劲的，打他妈的时候跑得真快
2024/9/17 23:39,wb,1,拘留十五天就好了
2024/10/14 13:47,dy,1,….本来很期待的，我真的一点都不嘻嘻
2024/10/20 17:54,dy,0,音乐配的给力[泪奔]让人亢奋[一起加油]
2024/10/3 7:23,dy,0,小孩子胆子大
2024/10/4 10:56,dy,0,其实出门在外，吵架不管赢了输了都很丢人很损德行，互联网上的屁不能信
2024/9/12 7:38,dy,1,纹身的多牛逼啊[赞][赞][赞]
2024/9/28 11:07,wb,1,好恶心
2024/9/27 14:58,wb,1,在当今社会名媛可算不得什么好词了
2024/9/30 1:37,dy,1,离开苏州吧，黄州欢迎你们
2024/10/6 12:39,wb,1,图，朋友圈发的出照骗
2024/9/26 10:57,dy,1,你不让我开心，我也要让你难受[九转大肠]，我看球都憋屈成啥了
2024/9/5 20:14,wb,0,这下我用不到zfb了
2024/10/4 14:50,dy,0,昨天还刷到秦的粉丝：我们赢了！[捂脸][泪奔]
2024/10/14 7:26,dy,0,蟒蛇也没啥，毒蛇比较麻烦
2024/10/6 20:22,wb,1,而且这种打压的目的，往往是权威人士为了减少对被夺食的人的付出，扭曲他人的理智思维，从而用阴险的手段达成目的。
2024/9/29 14:27,dy,0,没有外地人你们拿什么发展
2024/10/4 11:17,wb,0,我这人是买不起的，不过可以想象
2024/9/20 17:19,wb,1,不教训教训他，不知道天高地厚！
2024/10/6 4:04,dy,0,自动驾驶意思车不会识别障碍物啊。。。。。
2024/10/11 10:37,dy,0,真有脾气
2024/9/26 17:39,dy,1,磊子听叔一句劝，这球你把握不住，还是别踢了吧[奸笑]
2024/10/5 10:52,dy,0,主要歌太难了，不是一般人能唱的[暗中观察]
2024/10/4 12:41,dy,0,财政局说句话，不能哑巴
2024/10/6 17:21,dy,0,还能什么原因啊 观众自己给自己唱笑了 所以怪人家不唱的
2024/9/27 1:02,wb,0,好的，知道了，下一个
2024/10/5 13:59,wb,0,我只想说三星手机忒贵了叭
2024/9/13 20:24,wb,1,婆罗门是达利特能比的？达利特挨打了报警甚至连晶哥都跃跃欲试上去踹两脚
2024/9/28 3:00,dy,0,这些都是赝品，真的都在馆长家里
2024/8/7 4:53,xhs,0,辩经酒吧好耶！
2024/9/27 14:35,wb,1,说直接点就是高级ji，不过这个社会就是笑贫不笑娼
2024/10/4 6:14,dy,0,围着个破瓶子拍照[呲牙]还会吵起来。
2024/9/25 20:54,wb,0,老花也说中级行情国庆前赚多点钱，装修房子了
2024/9/8 4:50,dy,0,那那个视频到底谁发的？
2024/9/27 14:51,wb,1,吊凯子的
2024/10/6 4:46,dy,1,再吵吵，塞瓶子里去[捂脸]
2024/10/2 11:14,dy,1,伊朗以色列演双簧给别人看呢。
2024/10/3 13:53,wb,1,消灭以色列内塔尼亚胡犯罪集团！
2024/10/4 4:16,dy,0,我对象着急今年就要买房子，让我给劝退了，我说以我以前从事房地产经验来看，三年内是不可能涨价的[暗中观察]别问我为什么，你们但凡认识干销售的或者加几个中介的微信，你们就知道现在的行情了
2024/9/20 0:17,bili,1,"""超雄耀祖，理智先生"""
2024/9/24 23:28,dy,1,其实河北真的比你想的狠，
2024/10/3 12:05,dy,0,迟早被立法取消
2024/9/29 12:32,dy,1,业主格局太小，这是中国，你一个苏州小老百姓谁给你的勇气
2024/10/22 19:12,wb,0,处罚山取列入**系统黑名单，10年内不得进行**投标
2024/9/27 18:12,dy,1,看前面一段，但凡有点深度不会说这些话[晕]
2024/9/26 23:44,dy,1,韩国啊，正常
2024/10/1 10:22,dy,1,看看出生率，看看居民负债率，小编就敢吹？经济学，基本常识都没有学啊
2024/9/19 5:06,bili,1,"""前有三鹿，现有三羊"""
2024/9/11 15:04,wb,0,我的阿勒泰啊啊啊啊啊啊啊
2024/10/12 3:35,dy,1,这种男人真没用
2024/10/4 21:51,wb,1,不要放过这两个熊孩子的家长
2024/9/27 11:03,dy,1,[发怒][发怒][发怒]你们知道你们服务器问题，导致我今天少赚多少吗
2024/10/13 15:52,dy,0,绝对是个狠人[笑哭]
2024/9/17 10:46,xhs,0,其实美诚月饼品质是没有问题的，他们是按国标GB/T执行的，和美心本质上没有区别，美心在香港也没有工厂，也全是广州生产的。只是宣传上被三只羊夸大了而已
2024/9/20 5:26,xhs,1,如果是我的孩子！我一定要经过法律断绝一切关系！
2024/9/27 23:22,dy,0,这里应该不能玩斗地主有外挂
2024/10/6 10:29,wb,1,看到摆拍的烦死人
2024/9/8 7:00,dy,1,就是见不的别人比你的便宜，下来不平衡
2024/9/18 7:22,wb,1,他们做的事太恶劣了
2024/9/12 7:59,wb,0,这是什么执法人员？！暴徒
2024/8/21 11:18,dy,1,现在勤劳致富是扯淡[捂脸]
2024/8/8 4:45,dy,0,世界变了吗，人怎么变得如此冷漠，不应该劝阻一下吗
2024/9/30 3:43,dy,0,认清大局
2024/9/6 14:03,dy,0,[捂脸][捂脸][捂脸]
2024/9/27 20:23,wb,0,已婚人士婚姻到底给你们带来了什么呢？
2024/10/4 8:54,wb,0,全额预付不都是如此，可以免费取消的收什么房款，虽然这个条款应当改进，但契约精神不是仅仅约束商家的吧，朋友不来自己去住住也行吧
2024/10/18 15:47,dy,0,同款，但是我下不手[捂脸]
2024/9/17 10:46,xhs,1,这诈骗了
2024/10/3 4:29,dy,0,下午就拉上去
2024/10/5 3:32,dy,0,像这种行为，够不够成犯罪
2024/9/18 0:40,xhs,1,现在的主播网红都是蒙骗高手，社会变了，大家再不醒醒就彻底完了
2024/10/6 11:25,wb,1,女性爱怎么穿怎么穿，至于plq不去指责心术不正的人，反而还帮偷拍者说话的，把下面／割了就老实了
2024/9/25 16:03,wb,0,好多有马甲的根本管不过来的
2024/10/10 0:22,dy,0,[捂脸]新贵妃劝酒 我劝你们唱[看]
2024/9/26 8:25,bili,1,这提词器挺忙啊
2024/9/24 11:53,bili,1,挡人财路 如杀人父母 所以你能保住命就不错了[doge]
2024/8/11 7:34,dy,0,看老头儿身上的皮肤，可能是经常游泳晒的，身体很好！要不然不敢这样！
2024/8/7 3:31,xhs,1,挺好的，给丈育们自我反省的机会
2024/10/5 22:47,wb,0,以前男主外女主内。这是一种平衡。但现在很多是夫妻共同做家务，共同赚钱，这也是一种平衡。  女的赚的少，如果差距不太多的话，可以认为是人家承担了生育和更多育儿。其实是正常的。但如果差距特别大，那肯定也要涉及家庭话语权。男的一般不可能完全言听计从。————另外女的管钱，不等于钱是她的
2024/9/28 11:12,wb,0,什么操作啊
2024/9/18 12:59,wb,1,行业冥灯
2024/10/1 20:51,dy,0,他公司在整他吧，给错的资料
2024/8/9 21:21,wb,1,坏人袒护坏人
2024/9/27 14:20,wb,1,全球可飞
2024/9/30 11:25,wb,0,什么？
2024/10/6 8:46,wb,1,这炸弹机还有人买？！明知山有虎啊偏向虎山行
2024/9/19 4:26,xhs,1,咬主人的狗绝不能留！
2024/10/11 18:02,dy,1,那男的有狂躁症
2024/10/15 10:57,dy,1,就你这个样子？？？
2024/9/26 3:26,bili,1,真不知道关注她的粉丝都是一群什么人，估计都是社会混混
2024/9/26 16:57,dy,1,快解散回家种地去吧。
2024/9/24 10:27,bili,1,火的时候库库夸塔防之后库库扒，只能说互联网看乐子就完了，我纯真东北人都觉得她视频假从来不看[妙啊]
2024/9/25 4:21,bili,1,第一眼我就感觉她人品可能没有讲的那么好，可能真是自己人能看得清自己人，东北假仗义的太多了
2024/10/4 16:21,dy,1,家长死哪里去了！[发怒][发怒][发怒]
2024/9/28 9:42,wb,0,上海900万感觉像欢乐豆一样随意
2024/10/18 3:00,dy,1,昨天李宁全员战犯，包括教练组
2024/9/27 8:18,dy,0,抓
2024/9/23 3:33,bili,0,"""电子时间胶囊"""
2024/10/5 1:40,dy,1,这种不适合开车哈哈哈
2024/9/20 1:33,bili,1,"""山东那地方连孔老二都待不下去润外边周游列国了，你就琢磨吧"""
2024/10/4 23:39,dy,0,来我们安徽，应急车道不罚款[呲牙]
2024/9/18 5:13,bili,0,"""山东连续上分"""
2024/9/15 13:51,dy,0,美和小妹妹也是很厉害了 加油 未来可期[比心]
2024/8/31 4:56,dy,0,这三应该全网道歉下，个人认为
2024/10/14 9:16,dy,0,马上给我转发到我自己家里的群里 配文个个认真看完[捂脸]
2024/9/30 21:45,wb,1,吃牢饭去吧
2024/10/4 15:15,dy,1,居然还活着，，，哈哈哈
2024/10/1 19:44,dy,0,机车最容易出人命的
2024/9/20 13:57,wb,1,底线一旦突破，就是猪狗不如的东西。
2024/10/1 1:32,dy,1,都是些什么人弄的机构你猜猜[灵机一动][灵机一动][灵机一动]
2024/10/3 16:28,wb,0,保护好自己，一定要平安！
2024/9/27 13:47,dy,1,不好的风气都是球迷引起的？
2024/9/29 4:58,dy,1,这种学校不是早就爆料过了吗？为什么还有家长相信？可怜这个女生，被父母害死了。
2024/9/30 0:25,dy,0,其实很多地方的本地人都不喜欢外地人，里面原因有很多！
2024/10/6 10:56,wb,0,其实大米粥说成液态大米好像也不准确，大米糊才能说是液态大米
2024/9/11 11:23,dy,1,罗志祥的徒弟吗 [看]
2024/10/15 17:12,dy,1,真能装委屈
2024/10/5 11:06,wb,1,牛逼，理由真多
2024/9/26 8:37,bili,0,网红翻车九成都是和挣钱带货有关。只想安安静静看段子，从来不在网红直播间买货[OK]直播间带货利润太高了，在这种利润下没几个人心经得住一夜暴富的考验。如果雨姐团队能经此事认识到错误，加强品控就好了。利润高点也就罢了，起码不能明着卖假冒伪劣啊
2024/10/18 0:04,dy,0,转地65米，地球会不会给破坏了？
2024/9/12 6:48,dy,1,这是在上海的东北人吗？怎么狂？我就服东北人，在哪都那么牛逼！
2024/9/28 8:22,dy,1,不是 这样的学习还能开下去？
2024/9/12 1:52,dy,0,当众殴打，心里人体双重伤害，
2024/9/18 4:41,bili,0,"""我现在才知道三只羊是个啥，不得不感慨现在市场太大了"""
2024/9/7 9:29,dy,1,啰嗦半天，骂到不至于，就是有点恶心！
2024/10/3 4:20,dy,1,快打，我房贷还有很多
2024/9/28 10:01,dy,0,我弟高中的时候厌学，我爸妈就联系这种学校，还好被我及时发现了，我借着带他们体检的理由把他们两个带精神卫生中心去，让那个主任给他们一顿教育
2024/9/28 0:57,dy,1,好像没有一锅粥，是一锅老鼠屎[思考]
2024/9/30 16:34,wb,1,写个煌文判五年，偷拍视频判一年，这个世界真的有精神病
2024/9/29 12:36,dy,1,狗子们呢[看]
2024/9/25 16:43,wb,1,孤陋寡闻了吧好多挂羊头卖狗肉的 App
2024/10/3 18:29,wb,1,为什么总有这种找死的人呢
2024/7/23 22:27,dy,0,大专能去不
2024/10/11 10:22,dy,0,感觉就是故意弄坏电梯的！
2024/9/27 14:56,wb,0,没想到还有培训班了
2024/10/11 9:39,dy,0,只能夸你秀[赞][赞][赞][赞]
2024/10/6 11:26,dy,0,中东一被美国控制，那就真无解了！
2024/9/25 20:51,wb,0,单姐是WMA啦，哈哈，太可爱了
2024/10/1 14:04,dy,0,敬礼[赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞]
2024/9/3 11:15,dy,1,怎么多拿错了[捂脸][捂脸]把你当傻子[捂脸][捂脸][捂脸]，这样的人千万不要惯着他狗日的
2024/10/3 15:06,dy,0,别的不说哈，那个文学奖应该就是纯口误吧
2024/10/5 4:14,dy,0,明码标价！收费没错！
2024/10/6 11:52,dy,1,放抱枕咋不发车大本
2024/10/1 12:00,dy,1,烂片[好开心]
2024/10/5 3:23,dy,0,五一去的南京，知道南京停车费贵，所以每进一个停车场先看下收费标准，离中山陵一百米有一个停车场是最高四十元[偷笑]
2024/9/26 8:36,bili,1,BV1vpsUeUER4
2024/10/5 6:18,dy,0,这瓶子是真受气[呆无辜]
2024/10/5 12:17,wb,0,我也这样  哈哈哈哈
2024/9/28 7:56,dy,0,你手机尾号多少
2024/10/7 11:16,dy,1,被子正好是白的，省事了
2024/10/4 4:31,dy,1,你这一天天的净操虾心，它排不排关系到你那一天三顿泡面啦！[呲牙]
2024/10/6 6:53,dy,0,"调车，没关系的，
我每次开动车都是等他们拍完照再走。"
2024/10/4 9:40,dy,0,只不过是发动了特有的爱人能力而已[呲牙]
2024/9/18 11:41,bili,1,"""?生小?人"""
2024/9/24 13:41,dy,1,河北一直这样，不去就没事
2024/9/25 7:20,dy,1,民俗只是个副业，只是个幌子[看]。 关键是能堵派出所……
2024/9/28 4:52,dy,1,荒唐[发怒]
2024/10/15 2:06,dy,1,这拉煤车有啥拍的 [尬笑]
2024/10/5 16:08,dy,1,美国总有一天会成为过街老鼠[看]
2024/9/28 13:05,dy,0,just stop oil
2024/9/18 17:20,xhs,0,同情不起来这个母亲，自己惯出来的，打得自己受着！看她淡定从容刷着手机挨打，就知道不是第一次挨打了。谈什么教育，只有溺爱！换了我是母亲哐哐哐几个大耳刮子过去了！
2024/10/5 2:34,dy,0,家人们谁懂啊[看]
2024/10/6 14:10,dy,0,还用说0呗
2024/10/5 7:06,wb,1,这时候怎么不敢打性别？两个男宝哦
2024/10/6 2:57,xhs,1,中国啊
2024/10/6 11:27,wb,1,真的 多少次了 不出来回应 还删热帖……
2024/10/10 14:32,wb,0,#董宇辉回应直播翻车##董宇辉称人非圣贤孰能无过# 挺不错的一个人啊
2024/9/29 16:38,dy,1,没有外地人的城市 是个屁
2024/9/21 1:22,dy,0,孙颖莎太优秀了[比心]
2024/9/10 22:45,wb,1,笑死了，他是魅魔。事到如今只有这个解释了。
2024/10/5 14:38,wb,1,可是姐妹们真的好出片啊啊啊啊娚的能不能别去
2024/10/7 0:19,dy,0,国外一周的收入就能买个苹果[微笑]
2024/9/29 13:26,dy,1,牛逼现场开挂[捂脸]
2024/9/30 15:40,dy,0,后来已经改正啦，不需要带节奏，
2024/9/29 7:50,dy,0,才17岁[流泪]我们这里一个小姑娘五六岁的时候被同村男的欺负过，小姑娘 太小啥也不知道，长大了才说
2024/9/24 1:19,bili,0,"""想起那个叫踏浪的歌，被回忆狠狠攻击了[音律联觉_哭哭]"""
2024/10/15 11:09,dy,0,[熊吉][熊吉][熊吉]
2024/10/10 9:04,dy,0,哇靠，网友的截图是真的嘛
2024/10/6 9:22,wb,1,地狱魔鬼，
2024/9/30 18:10,wb,0,一年 不痛不痒
2024/9/24 20:51,bili,1,哪有那么多便宜的好东西卖给家人？既不便宜又还不是好货，真他妈的坑人
2024/9/12 7:51,dy,0,这次没有人说口音是东北人吗[捂脸][捂脸][捂脸]
2024/10/6 13:06,dy,1,就是非法广告，谁会盖个被呢[捂脸]
2024/9/15 16:50,dy,0,小姑娘很可爱。[玫瑰]
2024/10/17 14:09,dy,0,豆角不用炖太熟，炖太熟营养就没了[看]
2024/10/1 9:23,wb,1,八九十年代那种严打，这人得吃枪子
2024/10/15 2:01,dy,0,杨鸣的嘴鸟语花香的[捂脸]
2024/9/26 16:43,wb,1,这爷们和娘们一样
2024/9/11 5:11,dy,0,于适惹到张雨绮算是踢到钢板了[九转大肠][九转大肠][九转大肠]
2024/9/6 14:40,dy,1,都拉出去 突突了吧
2024/9/24 2:27,bili,0,"""从小红书刷到小破站"""
2024/9/29 4:18,dy,0,关键是你回本了吗[捂脸]一开始我就准备这样问的
2024/9/6 15:18,dy,0,我就想知道被骂的那11个人自己知道不
2024/10/15 10:52,dy,1,要么如酒店所说，要么他们两个认识，合伙骗钱
2024/9/28 19:03,wb,1,怎么好意思辟谣
2024/9/29 23:45,dy,0,你可能等不到那天。
2024/8/28 16:48,dy,0,只有山西人能刷到
2024/10/1 11:02,dy,0,这个名儿起的石膏姐姐的[发呆]
2024/8/10 9:52,wb,1,不是正当防吗？被欺负还不让反击，孱头
2024/10/6 11:31,wb,1,公司真恶心
2024/9/27 1:23,dy,1,这是路霸，逼别人买，压的好。
2024/9/28 5:02,dy,1,泼的屎吗？
2024/9/6 16:01,dy,1,王者荣耀0-7都得扣4分。
2024/10/6 11:04,dy,0,18万8带回来了18万。
2024/10/12 3:50,dy,1,不是电梯快慢，是人品有问题
2024/9/6 13:57,dy,1,这要是在巴西，落地人就没
2024/10/5 11:37,dy,0,我支持李玉刚老师！网络不是法外之地！谣言止于智者！
2024/9/11 6:28,dy,1,还抱着张姐
2024/10/14 3:21,dy,1,跳下来快
2024/9/11 8:48,dy,1,那些说半斤八两各打五十大板的人，我先打你一大板[捂脸][赞]
2024/9/28 13:22,wb,1,只有石家庄是这样吗？这个我是不信的，没良心的赚了钱，没有受到法律的惩罚和制裁，让有良心的也一起黄了。
2024/10/5 15:57,wb,0,就是 赚钱买自己想买的东西不是正常的吗
2024/10/3 4:29,dy,0,要看后面几天的行情了，要是继续跌，那我们开盘就悬了
2024/10/1 11:48,wb,1,真恶心！
2024/10/6 13:03,dy,0,相信玉刚老师在自己演唱会上肯定也是这样来和观众互动[暗中观察]而且自己演唱会的观众肯定和自己更有互动性干脆把十分钟版本的主歌副歌都给观众唱吧，相信玉刚老师的粉丝和玉刚老师都会享受这个过程[暗中观察]
2024/9/25 15:38,wb,0,确实
2024/10/17 22:25,dy,1,核武器直接打好了，吞吞吐吐的半死不活的，全部炸完算了
2024/9/29 9:00,dy,1,评论区都好牛逼
2024/10/2 19:06,dy,1,以不把伊朗干掉算什么小霸王
2024/10/3 18:53,dy,0,哈哈，就要这样[赞]
2024/9/30 0:16,dy,0,必须道歉[赞][赞][赞][赞][赞][赞][赞][赞]
2024/8/8 4:26,dy,0,什么都是圈子
2024/9/27 1:18,dy,1,部分昭通人真的烦，为什么很多人讨厌也是情有可原[我想静静]
2024/10/6 10:56,dy,1,这都没人发现？？？？[微笑]支持带去的家长坐牢
2024/10/3 11:04,dy,0,人家自己都不怕死，跟我有什么关系，我用眼睛看。
2024/10/5 11:00,dy,0,生活里爱吵架的和网上女性安全都是一批人[OK]包的
2024/10/18 6:33,dy,0,让他回去[抠鼻]。春季赛还得回来到时候还有没lck 都是个问题[微笑]
2024/9/18 10:37,bili,1,"""其实吧，我觉得可以打的再狠点，毕竟子不教父之过，小时候估计惯的了，我家孩子，敢骂父母，直接大嘴巴子，嘴扇烂了，脸抽肿了，现在大一点了，也开始关心父母了，这就叫棍棒底下出孝子，一味的忍让，娇惯，会吃问题的"""
2024/9/27 0:02,wb,1,什么狗屁言论，被人辱骂还击回去就是人格缺陷？
2024/10/17 8:59,dy,0,不是 这这……
2024/9/11 1:48,wb,0,这瓜越吃越精彩了
2024/9/30 0:36,dy,1,我去住旅馆的时候，苏州。那些老板都不很客气。满嘴脏话
2024/10/3 0:20,dy,0,这并不能说明辉辉不好，我依然还是支持他
2024/10/14 7:50,dy,0,刷了好几个类似的，这个绝[捂脸]
2024/8/8 10:27,xhs,0,我觉得问这些问题，比真心话大冒险接受度高多了，可能这就是我顶着这个id的原因吧，无论我能不能答出来这种，我都觉得这轮问答倒是并没有很冒犯…
2024/9/27 14:39,dy,0,肯定有内幕
2024/9/23 4:48,bili,0,"""这几年科技进步的太快了"""
2024/10/6 7:13,dy,1,一眼串子
2024/10/20 14:18,dy,1,闲的没事干
2024/10/13 23:31,dy,0,这是干嘛？？只顾着看国乒了，没看过这种
2024/9/25 15:22,wb,1,明明就是变相宣传
2024/10/6 1:21,wb,1,有这样的吗？断绝关系吧，以后没法处了
2024/10/4 16:58,dy,1,擦汗[捂脸]这话有人信？
2024/10/5 23:21,dy,1,火车碾死人又不用赔偿，都是成年人了，树立个大屏幕在此，把碾压的过程滚动播放，比驱赶效果好
2024/10/6 18:41,wb,1,我的天。。。请傻帽善待柳姐。。
2024/10/3 14:00,wb,1,这比就是硬炒
2024/10/3 7:18,dy,0,那可不一定，港股可以买空[不失礼貌的微笑]
2024/10/6 9:55,dy,1,那得多不要那个脸啊 往车上趴[发呆]
2024/10/5 15:01,dy,0,你这歌观众能唱上去吗[捂脸][捂脸][捂脸]
2024/10/4 3:39,dy,0,没事[捂脸]中国环保治理
2024/9/26 12:42,wb,1,故意的，就是做作
2024/10/3 15:49,dy,0,亏了600，补一百很正常
2024/9/28 8:29,dy,0,云南已经很努力了，我去的时候呢，买东西可以30天无理由退款，不管你喜欢或者不喜欢或者是不想要了你打开官方App都可以退很多很多政策以前没有的但是还是没法挽救[捂脸]
2024/10/2 8:14,dy,0,[粽子][粽子][粽子][粽子][赞][赞][赞][赞][赞]
2024/10/5 1:26,wb,1,某些殖人还说PP能炸但是手机不会炸
2024/10/1 10:03,dy,0,这个开门吗
2024/9/24 9:11,bili,1,雨姐也老黑出道的咯[doge] 你们是不知道吗？
2024/9/11 14:18,wb,0,我咋记得一直是男的被骂  女的因为糊根本就没有  男的粉丝是一直澄清
2024/9/25 1:58,dy,1,周警官，是不是有股份？
2024/9/26 7:48,dy,1,很韩国
2024/10/19 21:39,dy,1,谁唱的这么恶心人
2024/9/25 16:32,wb,0,咋这样
2024/9/27 11:32,dy,0,放两天假少了44%，我的银之杰[流泪]
2024/10/1 12:36,wb,0,筚路蓝缕，以启山林。栉风沐雨，砥砺前行！小米科技加油！～
2024/9/27 11:06,dy,0,警察帮你们接受现实了么？
2024/10/6 13:04,wb,1,恶意偷拍的你是想咋滴？
2024/10/3 14:18,dy,0,[看][看][看][看]
2024/9/29 15:13,dy,1,道歉有用的话，还要武力干什么？
2024/10/5 2:29,dy,0,真会剪啊辽宁自媒体
2024/9/30 8:03,dy,0,妈呀第一[舔屏][舔屏][舔屏]
2024/9/27 10:54,wb,1,这么搞跟车匪路霸有什么区别？
2024/9/24 6:24,bili,0,"""以前以为千禧年算梦核，现在10年都算梦核了"""
2024/10/6 4:21,dy,0,大把人买，反正我不买
2024/9/28 0:45,dy,0,全抖音只有房产中介天天喊着涨[泪奔]让他们放着吧
2024/9/24 6:05,bili,1,真奇葩发型四不像正常人能整这样[喜极而泣]
2024/9/30 23:35,wb,0,准备睡觉给我看笑出来
2024/10/4 11:58,wb,0,孙颖莎难道不是去打比赛的，是去管闪光灯吗？？？
2024/9/27 18:05,wb,0,双相 不是双向
2024/9/6 17:26,dy,0,说的好。[赞]
2024/10/6 7:55,wb,1,小仙女们，真是绝品
2024/9/28 4:05,dy,0,真的想毁坏的话，为什么不泼点汽油，一把火少了
2024/9/28 0:02,dy,1,道歉不说原因，明显在愚弄股民
2024/10/3 20:48,wb,1,打死熊孩子
2024/9/28 5:36,dy,1,父母开心的数钱呢，然后再生一个，至于这个好像从不存在
2024/10/4 15:10,dy,0,那么小的孩子家长在游泳池真的要一直看着才可以的
2024/10/4 9:42,dy,0,唉！带你们去厂里拍，好多破的[捂脸]
2024/10/3 0:05,dy,1,货卖多了，也就……
2024/10/6 18:25,dy,1,说句不好听的，这种纸留着烧火都不好使，别问，问就是前担也塌了
2024/10/2 12:24,dy,0,额，事情本质是什么？
2024/10/5 9:50,wb,0,96年也28了呀
2024/10/2 5:18,dy,1,读那个书干嘛呀！本科毕业也是自谋生路而已。
2024/9/24 2:29,bili,0,"""魔幻手机[doge]"""
2024/9/27 4:38,dy,1,买昭通丑苹果送奥迪A6[看]
2024/10/1 3:27,dy,1,吃菌子吃多了吧？
2024/9/29 5:39,dy,1,不是 我一个路过的都能看出这是断章取义 真不理解这些营销号 没有底线吗[尬笑]
2024/10/17 22:51,dy,0,也门是什么国家？
2024/9/29 21:46,dy,0,物归原主，唉，说出了多少股民的心酸[捂脸]
2024/10/4 8:44,dy,1,跪族人真多
2024/9/15 18:24,bili,0,"""无法理解去直播间购物的行为"""
2024/9/24 23:32,dy,0,[玫瑰][玫瑰][玫瑰]
2024/9/24 10:09,xhs,1,感觉两边都是黑社会[笑哭R]
2024/9/17 13:54,bili,0,"""米其林，我只相信轮胎，我这玛吉斯用完就换"""
2024/10/5 17:11,wb,1,MDZZ
2024/10/14 5:06,dy,0,杨导成音乐剧指挥家了[捂脸]
