timestamp,platform,label1,label2,label3,diff,content,Unnamed: 7
2024/9/28 2:26,dy,0,0.0,0.0,0,他们敢不敢用锤子[看][看][看],
2024/9/28 2:26,dy,0,0.0,0.0,0,我画的[捂脸],
2024/9/28 2:26,dy,0,0.0,0.0,0,梵高：你清高，你了不起,
2024/9/28 2:26,dy,0,0.0,0.0,0,冷知识，你珍贵的画作，尤其大师的水墨，和丹青，去装裱，回来时候，能保留真画的三分子一[微笑]，都是善良的老板，,
2024/9/28 2:27,dy,0,0.0,0.0,0,所以把假的拿出来展示是对的,
2024/9/28 2:27,dy,0,1.0,0.0,-1,外国人不都素质高的不行不行的吗？不闯红灯不乱扔垃圾的[看],
2024/9/28 2:28,dy,0,0.0,0.0,0,馆长：擦块玻璃的事,
2024/9/28 2:28,dy,0,1.0,0.0,-1,卧槽，我的信仰！,
2024/9/28 2:28,dy,0,1.0,1.0,-1,到处都有癫人,
2024/9/28 2:29,dy,0,0.0,0.0,0,价值不菲的画都有玻璃罩的,
2024/9/28 2:29,dy,0,0.0,0.0,0,他们怎么做到把汤拿进去的,
2024/9/28 2:29,dy,1,1.0,1.0,0,这泼的是汤还是史[疑问],
2024/9/28 2:29,dy,0,0.0,0.0,0,备份多不怕[九转大肠],
2024/9/28 2:29,dy,0,0.0,0.0,0,这帮人没事吧，为什么拿这幅画出气？,
2024/9/28 2:30,dy,0,0.0,0.0,0,真是奇葩。一副画都不能容忍？碍他们眼了？[看][看],
2024/9/28 2:30,dy,1,1.0,1.0,0,这叫汤？？明明是大粪,
2024/9/28 2:31,dy,0,0.0,0.0,0,它只是一个金融产品，没啥艺术,
2024/9/28 2:31,dy,0,0.0,0.0,0,真的在哪个大佬仓库呢[看],
2024/9/28 2:32,dy,1,1.0,1.0,0,屎还是汤[送心],
2024/9/28 2:32,dy,0,0.0,0.0,0,梵高：？？？？？？？[发呆]？？？？？？,
2024/9/28 2:32,dy,0,1.0,1.0,-1,这些所谓的环保者，会不会觉得自己很癫呢，[宕机],
2024/9/28 2:33,dy,0,0.0,0.0,0,他们进去不用过安检吗,
2024/9/28 2:33,dy,1,1.0,1.0,0,自由的气息,
2024/9/28 2:33,dy,0,0.0,0.0,0,生意不好，故意搞点新闻，国外博物馆老套路了！,
2024/9/28 2:33,dy,1,0.0,1.0,1,有本事砸烂呀，骗眼球,
2024/9/28 2:34,dy,1,1.0,1.0,0,那些画   比起我们画 啥也不是,
2024/9/28 2:34,dy,0,0.0,0.0,0,馆长：我又不傻,
2024/9/28 2:34,dy,0,0.0,0.0,0,其中一个人的面孔，貌似经常出现啊[捂脸],
2024/9/28 2:35,dy,0,0.0,0.0,0,殖子:我家主人的博物馆把文物保护的很好,
2024/9/28 2:38,dy,0,0.0,0.0,0,有玻璃没事吧,
2024/9/28 2:38,dy,0,0.0,0.0,0,写个剧情.真实的画已被卖出.这是自编自导圆谎的故事.,
2024/9/28 2:38,dy,0,0.0,0.0,0,放出来看点应该都是假的,
2024/9/28 2:38,dy,0,0.0,0.0,0,呵，要真干就把画框拿掉泼[捂脸],
2024/9/28 2:38,dy,0,0.0,0.0,0,都是假画,
2024/9/28 2:38,dy,0,0.0,0.0,0,谁能告诉我那幅画到底好在哪里了？,
2024/9/28 2:39,dy,1,1.0,1.0,0,素质呢？[发呆]风度呢？[发呆],
2024/9/28 2:39,dy,1,0.0,0.0,1,呵呵，前期不做保护是想要彰显自己国家高素质吗？，你看看现在怎么办[呲牙][呲牙],
2024/9/28 2:40,dy,0,0.0,0.0,0,他们想表达什么？,
2024/9/28 2:41,dy,0,0.0,0.0,0,他们有工资的 他们有工资的 他们有工资的,
2024/9/28 2:41,dy,1,1.0,1.0,0,自我清高,
2024/9/28 2:41,dy,0,0.0,0.0,0,随便，反正都是假的[呲牙],
2024/9/28 2:41,dy,0,0.0,0.0,0,为什么这么做啊,
2024/9/28 2:42,dy,0,0.0,0.0,0,你觉得真的会放真的上去吗[看],
2024/9/28 2:43,dy,0,0.0,0.0,0,馆长:没事，我这还有一柜子呢[笑哭],
2024/9/28 2:43,dy,1,1.0,1.0,0,泼的是奥利给嘛,
2024/9/28 2:43,dy,0,0.0,0.0,0,这些画本来就是仿的，专门招大学仿。,
2024/9/28 2:44,dy,0,0.0,0.0,0,断舍离,
2024/9/28 2:44,dy,0,0.0,0.0,0,玻璃都不打碎,
2024/9/28 2:45,dy,0,0.0,0.0,0,泼的是吗,
2024/9/28 2:45,dy,0,0.0,0.0,0,一般不做任何防护的 一般都是赝品吧[看]，真品早就藏起来了[看],
2024/9/28 2:45,dy,0,1.0,0.0,-1,高级[赞],
2024/9/28 2:46,dy,0,0.0,0.0,0,什么心理？？？？,
2024/9/28 2:46,dy,0,0.0,0.0,0,真的不会让普通人欣赏,
2024/9/28 2:46,dy,0,1.0,0.0,-1,都是熊孩子,
2024/9/28 2:47,dy,0,1.0,1.0,-1,我觉得这个行为不够艺术啊[捂脸],
2024/9/28 2:47,dy,0,1.0,0.0,-1,欧洲文明，反思,
2024/9/28 2:48,dy,1,1.0,1.0,0,西方文明，一览无余，欧美真是太文明了,
2024/9/28 2:48,dy,0,0.0,0.0,0,不明白他们的目的是什么,
2024/9/28 2:48,dy,0,0.0,0.0,0,真的不会挂这,
2024/9/28 2:49,dy,0,0.0,0.0,0,[泣不成声],
2024/9/28 2:49,dy,0,0.0,0.0,0,泼的是啥，这么黄,
2024/9/28 2:49,dy,0,0.0,0.0,0,[吐血][吐血][吐血][捂脸],
2024/9/28 2:49,dy,0,0.0,0.0,0,清洁工心里一万匹羊驼,
2024/9/28 2:50,dy,0,0.0,0.0,0,衣服写的啥，要停止什么，什么份子这是[捂脸],
2024/9/28 2:51,dy,0,0.0,0.0,0,汤都能带进去的地方，泼也是正常了,
2024/9/28 2:51,dy,0,0.0,0.0,0,馆长：太好了，终于有人顶包了，真迹是我的了[看][看],
2024/9/28 2:51,dy,0,0.0,0.0,0,咋了？英国穷的要卖画了？先炒作一波[九转大肠][九转大肠][九转大肠],
2024/9/28 2:51,dy,1,0.0,0.0,1,某宝30块就可以买到了，还送框架[尬笑][尬笑][尬笑],
2024/9/28 2:52,dy,0,0.0,0.0,0,挖藕,
2024/9/28 2:52,dy,0,0.0,0.0,0,这种人就是知道画是假的还有保护框才敢的,
2024/9/28 2:52,dy,0,0.0,0.0,0,为什么要这样干？,
2024/9/28 2:53,dy,0,1.0,1.0,-1,这些人真闲,
2024/9/28 2:54,dy,0,0.0,0.0,0,为什么是“又”[看],
2024/9/28 2:54,dy,0,0.0,0.0,0,都是赝品，有啥好泼的[看],
2024/9/28 2:54,dy,0,0.0,0.0,0,梵高画了很多幅向日葵，不知道是哪副[看],
2024/9/28 2:54,dy,1,0.0,0.0,1,打开背后赫然写着中国制造[捂脸],
2024/9/28 2:54,dy,0,1.0,0.0,-1,西式炒作[看],
2024/9/28 2:54,dy,1,0.0,1.0,1,直接泼汽油点火呀。这有啥伤害[捂脸],
2024/9/28 2:55,dy,0,0.0,0.0,0,贴膜技术不错,
2024/9/28 2:56,dy,0,0.0,0.0,0,批发的，没事，该罚款罚款，按真品罚[看],
2024/9/28 2:56,dy,0,0.0,0.0,0,他们知道就算泼了也没事有玻璃，要是没玻璃给他们胆他们都不敢[看][看][看],
2024/9/28 2:56,dy,0,0.0,0.0,0,拿来换我100斤大米，我都不高兴！！！[捂脸],
2024/9/28 2:56,dy,1,1.0,1.0,0,他画那玩意确实跟粑粑一样,
2024/9/28 2:56,dy,1,0.0,0.0,1,哪个男的嘴比赵四歪的厉害,
2024/9/28 2:57,dy,0,0.0,0.0,0,这很自由。,
2024/9/28 2:57,dy,0,0.0,0.0,0,有玻璃,
2024/9/28 2:58,dy,0,0.0,0.0,0,《盗走达芬奇》,
2024/9/28 2:58,dy,0,0.0,0.0,0,梵高:我到底得罪了谁[捂脸][捂脸],
2024/9/28 2:58,dy,0,0.0,0.0,0,太自由了[赞][赞][赞][捂脸],
2024/9/28 2:58,dy,0,0.0,0.0,0,放心吧！展出的临摹品[微笑][微笑][微笑][微笑][微笑],
2024/9/28 2:58,dy,1,0.0,0.0,1,看不懂老外的操作,
2024/9/28 2:59,dy,0,0.0,0.0,0,世界名画不应该做好玻璃防护嘛？在中国搞破坏者你试试看！,
2024/9/28 2:59,dy,0,0.0,0.0,0,冤有头债有主，应该去找马斯克，库克这些大资本家。不要在这里做些无意义的浪费大家流量,
2024/9/28 3:00,dy,0,0.0,0.0,0,不是严迪的向日葵吗？,
2024/9/28 3:00,dy,0,0.0,0.0,0,有玻璃框的，打着环保的标题，做出格的事，让周围人听自己说话，从中牟利，他们也知道画有保护，不然也不敢这么做。,
2024/9/28 3:00,dy,0,0.0,0.0,0,这些都是赝品，真的都在馆长家里,
2024/9/28 3:00,dy,1,0.0,0.0,1,要是换成中国人，会被国内喷子喷死去,
2024/9/28 3:01,dy,0,0.0,0.0,0,相框外面有玻璃啊,
2024/9/28 3:01,dy,0,0.0,0.0,0,天天泼无不无聊,
2024/9/28 3:01,dy,0,0.0,0.0,0,这是什么组织,
2024/9/28 3:01,dy,0,0.0,0.0,0,梵高: 不是，非得是我吗[流泪],
2024/9/28 3:02,dy,0,0.0,0.0,0,应该是假的吧，好像真迹都会藏起来[思考],
2024/9/28 3:03,dy,0,0.0,0.0,0,然后又去大芬油画村订了一批,
2024/9/28 3:03,dy,0,0.0,0.0,0,泼吧，抽屉里还有几十张一摸一样的[捂脸],
2024/9/28 3:03,dy,0,0.0,0.0,0,画的外面因该会有玻璃吧…,
2024/9/28 3:06,dy,1,0.0,1.0,1,本来就是垃圾画作,
2024/9/28 3:07,dy,0,0.0,0.0,0,馆长说：“没事，这画中国大芬村批发的，便宜，你们一张门票我就能买张画了”[冷漠],
2024/9/28 3:07,dy,0,0.0,0.0,0,这广告打的,
2024/9/28 3:07,dy,0,0.0,0.0,0,老外为什么都喜欢泼画[发呆]闲的,
2024/9/28 3:07,dy,0,0.0,0.0,0,没看出那里值钱，难道是我水平太低,
2024/9/28 3:07,dy,0,0.0,0.0,0,这都能叫名画，那王公贵族收藏那些不得宇宙名画[看][看],
2024/9/28 3:07,dy,0,0.0,0.0,0,不是说美国人素质挺高的吗,
2024/9/28 3:08,dy,0,0.0,0.0,0,这可是梵高不要给我啊[捂脸],
2024/9/28 3:08,dy,0,0.0,0.0,0,又不是真迹怕啥,
2024/9/28 3:09,dy,0,0.0,0.0,0,梵高做错了什么[尬笑],
2024/9/28 3:09,dy,0,1.0,1.0,-1,画的什么狗屁东西,
2024/9/28 3:10,dy,0,0.0,0.0,0,冷知识，这些画都是有框保护的[捂脸],
2024/9/28 3:10,dy,0,0.0,0.0,0,真正的早就藏起来咯,
2024/9/28 3:10,dy,0,0.0,0.0,0,放在外面的都是假的,
2024/9/28 3:10,dy,0,0.0,0.0,0,反正是假的,
2024/9/28 3:11,dy,0,0.0,0.0,0,干脆弄成一个旅游项目吧，一定能火爆,
2024/9/28 3:11,dy,0,0.0,0.0,0,[呲牙]好在挂着的是made in china的，要多少有多少[如花],
2024/9/28 3:12,dy,0,0.0,0.0,0,是想测验画作的真假性吧，这个破坏了如果没了就是真的，再掏一个出来就说明[看][看][看],
2024/9/28 3:12,dy,0,0.0,0.0,0,假的吧？或者就有防护,
2024/9/28 3:13,dy,0,0.0,0.0,0,这些人有啥毛病？,
2024/9/28 3:13,dy,0,0.0,0.0,0,画展都不让带吃的，这怎么带进去了[尬笑],
2024/9/28 3:13,dy,0,0.0,0.0,0,带得进来就是啥都给干,
2024/9/28 3:13,dy,0,0.0,0.0,0,[看][看][看],
2024/9/28 3:13,dy,1,0.0,0.0,1,有个贼是歪嘴？,
2024/9/28 3:14,dy,0,0.0,0.0,0,哈哈哈哈哈哈哈哈哈哈哈哈,
2024/9/28 3:14,dy,0,0.0,0.0,0,他们不怕案底吗[发呆],
2024/9/28 3:14,dy,0,0.0,0.0,0,馆长：再从义乌定购2 0幅,
2024/9/28 3:15,dy,0,0.0,0.0,0,向日葵:我惹你们了？[裂开],
2024/9/28 3:16,dy,0,0.0,0.0,0,这种表达方式合理合适吗[捂脸][捂脸][捂脸],
2024/9/28 3:16,dy,0,0.0,0.0,0,泼的都洗得掉，咋不泼硫酸,
2024/9/28 3:16,dy,0,0.0,0.0,0,在中国一个，损坏文物罪，你就一辈子出不来了。,
2024/9/28 3:17,dy,0,0.0,0.0,0,可能made in dafen village…,
2024/9/28 3:17,dy,1,0.0,1.0,1,所以这些老六是想表达什么？,
2024/9/28 3:19,dy,0,0.0,0.0,0,他的向日葵都是泼出来的,
2024/9/28 3:19,dy,0,0.0,0.0,0,赵小勇画的,
2024/9/28 3:19,dy,0,0.0,0.0,0,祝枝山的神鸟凤凰值多少银元,
2024/9/28 3:20,dy,1,0.0,1.0,1,嘴都歪成那样了还不干点好事,
2024/9/28 3:21,dy,0,0.0,0.0,0,太自由了，不过他们似乎以为自己毁了真的。 [微笑],
2024/9/28 3:21,dy,0,0.0,0.0,0,这个画面前应该有一层玻璃,
2024/9/28 3:21,dy,0,0.0,0.0,0,都是亚克力塑封的，无所谓，泼汤的也是赚点零花钱，都有分寸[灵机一动],
2024/9/28 3:22,dy,0,0.0,0.0,0,像这种名画展览出来的都是仿品，真品是不会放出来的,
2024/9/28 3:22,dy,0,0.0,0.0,0,just stop oil[鼓掌],
2024/9/28 3:24,dy,0,0.0,0.0,0,假的怕啥，仓库里面再拿几张就是了,
2024/9/28 3:24,dy,0,0.0,0.0,0,外国人活的好随意[奸笑],
2024/9/28 3:26,dy,0,0.0,0.0,0,真品在保险柜,
2024/9/28 3:26,dy,0,0.0,0.0,0,不用赔偿的么？,
2024/9/28 3:26,dy,0,0.0,0.0,0,展示的是个样品吧？,
2024/9/28 3:27,dy,0,0.0,0.0,0,一个破画,
2024/9/28 3:27,dy,0,0.0,0.0,0,不喜欢他的画风,
2024/9/28 3:28,dy,0,0.0,0.0,0,所以说这些话有什么意义呢？艺术家只有嘎了才是好艺术家？？？？？？,
2024/9/28 3:28,dy,0,0.0,0.0,0,浪费食物,
2024/9/28 3:29,dy,0,0.0,0.0,0,[思考]价值又高了,
2024/9/28 3:30,dy,0,0.0,0.0,0,这个好像外面都有一层保护膜那种吧,
2024/9/28 3:30,dy,0,0.0,0.0,0,深圳油画村，就说你想要多少吧[看],
2024/9/28 3:30,dy,0,0.0,0.0,0,这个有保护罩的这种行为造不成伤害,
2024/9/28 3:30,dy,1,0.0,1.0,1,西方反智群体太多了,
2024/9/28 3:32,dy,0,0.0,0.0,0,么事,
2024/9/28 3:32,dy,0,0.0,0.0,0,这种画斗士高仿放在展厅，真迹还不一定在手里,
2024/9/28 3:32,dy,0,0.0,0.0,0,都什么人呀,
2024/9/28 3:33,dy,0,0.0,0.0,0,馆长每年都来趟义乌，走的时候大包小包的,
2024/9/28 3:34,dy,0,0.0,0.0,0,你们以为画框外面没一层玻璃么[看],
2024/9/28 3:35,dy,0,0.0,0.0,0,环保？气候变化？北约的炸弹爆炸一团团蘑菇云不污染？,
2024/9/28 3:37,dy,0,0.0,0.0,0,为什么是又呢？,
2024/9/28 3:37,dy,0,0.0,0.0,0,我都不相信这画是真品,
2024/9/28 3:37,dy,1,0.0,1.0,1,泼的大粪水吗？这颜色，绝了[抠鼻],
2024/9/28 3:38,dy,0,0.0,0.0,0,都是赝品，真的在私人藏家手机,
2024/9/28 3:38,dy,0,0.0,0.0,0,当你摸高压锅不烫的时候，你就会一直摸,
2024/9/28 3:38,dy,0,0.0,0.0,0,有没有一种说法就是这个是仿品。真品放在宝库里面,
2024/9/28 3:40,dy,0,0.0,0.0,0,馆长：喜欢泼我送你几幅一模一样的[看],
2024/9/28 3:41,dy,0,0.0,0.0,0,谢些人是不是吃的太饱了,
2024/9/28 3:43,dy,0,0.0,0.0,0,行为艺术～凭啥抓人的？,
2024/9/28 3:44,dy,0,0.0,0.0,0,又字用的很好[捂脸],
2024/9/28 3:46,dy,0,0.0,0.0,0,《又》,
2024/9/28 3:47,dy,1,1.0,1.0,0,这些外国人太恶心人了,
2024/9/28 3:47,dy,1,1.0,1.0,0,这些人太可笑了太恶心了不喜欢别人的成品，从来不要去祸害别的产品,
2024/9/28 3:47,dy,0,0.0,0.0,0,气候变化泼画有毛用，你去泼波音，空客，福特，通用这些公司大门啊[鼓掌],
2024/9/28 3:48,dy,0,0.0,0.0,0,他是不是嚼槟榔了,
2024/9/28 3:48,dy,0,0.0,0.0,0,一张画而已再画一张,
2024/9/28 3:49,dy,0,0.0,0.0,0,都干多少次了？人家能一点防备都没有吗？,
2024/9/28 3:49,dy,0,0.0,0.0,0,馆长：又要花钱请仿品了[微笑],
2024/9/28 3:49,dy,0,0.0,0.0,0,仿品，又有玻璃罩。。。,
2024/9/28 3:49,dy,0,0.0,0.0,0,假的随便你泼[捂脸],
2024/9/28 3:49,dy,0,0.0,0.0,0,自由的味道[色],
2024/9/28 3:50,dy,0,0.0,0.0,0,这种行为成功地让全球各地民众去博物馆只能看高仿品了[捂脸],
2024/9/28 3:50,dy,0,0.0,0.0,0,这种画欣赏不来，,
2024/9/28 3:50,dy,0,0.0,0.0,0,普普通通的一幅画  炒成天价  能不泼它吗？,
2024/9/28 3:51,dy,0,0.0,0.0,0,没安检吗？,
2024/9/28 3:51,dy,0,0.0,0.0,0,扫地阿姨：有毛病啊，又要加班。馆长：打扫完再来拿一幅,
2024/9/28 3:52,dy,0,0.0,0.0,0,他们以为自己是救世主[尬笑],
2024/9/28 3:52,dy,0,0.0,0.0,0,上面不是说有东西？,
2024/9/28 3:52,dy,1,0.0,0.0,1,意林上记载的歪果仁的素质呢[疑问],
2024/9/28 3:53,dy,0,0.0,0.0,0,梵高：我画点画我容易吗[捂脸],
2024/9/28 3:53,dy,0,0.0,0.0,0,馆长：墙脏了,
2024/9/28 3:54,dy,0,0.0,0.0,0,给向日葵施肥呢,
2024/9/28 3:54,dy,1,1.0,1.0,0,狸猫换太子[捂脸][捂脸][捂脸],
2024/9/28 3:54,dy,0,0.0,0.0,0,气候组织为什么要和梵高过不去？,
2024/9/28 3:55,dy,0,0.0,0.0,0,憨豆先生也干过,
2024/9/28 3:55,dy,0,0.0,0.0,0,为什么要破坏？,
2024/9/28 3:56,dy,0,0.0,0.0,0,作品有玻璃保护罩吧，不然损坏率太高了。,
2024/9/28 3:56,dy,0,0.0,0.0,0,一幅画怎么就得罪人了,
2024/9/28 3:56,dy,1,1.0,1.0,0,本来就是垃圾,
2024/9/28 3:57,dy,0,0.0,0.0,0,我觉得西欧国家无法保护自身艺术品，我们有资格代为保管  无期限,
2024/9/28 3:58,dy,0,0.0,0.0,0,没准儿那画是靠泼出来的，文艺那块儿，很复杂,
2024/9/28 3:58,dy,0,0.0,0.0,0,泼硫酸，不就损坏了，这几个也是没有文化啊[翻白眼],
2024/9/28 3:58,dy,0,0.0,0.0,0,你们如果保管不好，可以我替你们保管,
2024/9/28 3:58,dy,0,0.0,0.0,0,能被拿出来看的都不是真的[捂脸],
2024/9/28 3:58,dy,1,0.0,0.0,1,原来美国也有没素质的人,
2024/9/28 3:59,dy,1,1.0,1.0,0,我以为只有我没有所谓的艺术细胞[捂脸]这种抽象派我感觉比不上我三岁儿子画的好！简直是一坨答辩[捂脸]没有想到国外也有跟我想得一样的！欢迎艺术大师们喷我，你怎么欣赏是你的事，我怎么欣赏是我的事！,
2024/9/28 3:59,dy,0,0.0,0.0,0,你们就放心吧，给我们看的都是仿的，真品都是收起来的,
2024/9/28 3:59,dy,0,0.0,0.0,0,[一起加油],
2024/9/28 3:59,dy,0,0.0,0.0,0,作秀儿子，真想破坏拿着钥匙往上插不就行了，还泼东西,
2024/9/28 3:59,dy,0,0.0,0.0,0,馆长：没想过我的保安是憨豆先生吧[呆无辜],
2024/9/28 3:59,dy,0,0.0,0.0,0,我记得展览的都是复制品，真品是不展览的。,
2024/9/28 4:00,dy,0,0.0,0.0,0,泼了个啥,
2024/9/28 4:00,dy,1,0.0,1.0,1,泼的屎,
2024/9/28 4:00,dy,1,0.0,0.0,1,[抠鼻]这就相当于在户外墙上画画的被人恶意破坏，到哪都有搞破坏的人,
2024/9/28 4:01,dy,0,0.0,0.0,0,梵高半夜爬起来找你[泪奔],
2024/9/28 4:01,dy,1,0.0,1.0,1,人不能吃得太饱,
2024/9/28 4:02,dy,0,0.0,0.0,0,文明,
2024/9/28 4:02,dy,0,0.0,0.0,0,有本事拿锤子锤啊。,
2024/9/28 4:03,dy,0,0.0,0.0,0,为什么呢？搞不懂，梵高招你惹你了,
2024/9/28 4:04,dy,0,0.0,0.0,0,外面有玻璃的[捂脸],
2024/9/28 4:04,dy,1,0.0,0.0,1,艺术品具有阶级性,
2024/9/28 4:05,dy,0,0.0,0.0,0,歪果仁生死看淡，不服就干[看],
2024/9/28 4:05,dy,0,0.0,0.0,0,多数博物馆展览出来的都是高仿，真品肯定在保险柜里面。,
2024/9/28 4:05,dy,0,0.0,0.0,0,展览的都是赝品,
2024/9/28 4:05,dy,0,0.0,0.0,0,真的想毁坏的话，为什么不泼点汽油，一把火少了,
